,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
21296,21859,2014-08-25,36,14.0,2.0,17.0,1.0,2006.0,1.0,9.0,2.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,11.54577972,1.063347644,0.11407684,11.07660389,2.31506937,2.31506937,1.240954278,7100000
15774,9337,2013-07-18,62,32.0,4.0,12.0,1.0,2005.0,2.0,12.0,2.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.50821293,2.741096762,2.359438481,22.9764521,1.068322702,1.068322702,1.568261318,9000000
24471,28574,2015-03-24,43,43.0,4.0,18.0,1.0,2016.0,2.0,1.0,1.0,Horoshevskoe,8568431.188,56535,3,0,10,no,no,80791,9054,34328,13153,4.829124311,0.077616075,0.151251868,3.86599482,0.2399824569999999,0.125498805,1.449506666,7008930
21236,21723,2014-08-21,43,28.0,1.0,5.0,2.0,1961.0,2.0,5.0,3.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,11.53810605,1.447191301,1.377935173,11.47006348,0.881610252,0.881610252,0.546616227,6400000
16756,12080,2013-11-13,58,32.0,6.0,17.0,1.0,1998.0,2.0,10.0,2.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,8.909470983,2.650374285,2.462680839,11.38799285,2.291333518,1.325991918,1.466833854,12400000
23438,26474,2014-12-16,61,38.0,5.0,14.0,1.0,1992.0,3.0,7.0,2.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.1374012,0.3769521879999999,1.103312532,19.54038237,1.38547627,1.500950837,3.297527292,9600000
15894,9973,2013-08-21,51,30.0,3.0,14.0,1.0,2005.0,2.0,9.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,16.50186336,2.373252124,2.067669677,22.16977687,0.813665737,0.813665737,1.252543323,8200000
21287,21836,2014-08-23,26,13.0,3.0,9.0,2.0,1968.0,1.0,6.0,2.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,15.71220504,2.150709901,0.7072047990000001,14.95590616,0.97904525,0.972021171,2.5631181,5350000
24408,28436,2015-03-18,43,28.0,5.0,5.0,2.0,1959.0,2.0,6.0,2.0,Fili Davydkovo,6982964.492000001,111374,2,0,5,no,no,89467,15500,65613,30261,8.440598272999999,1.30253236,0.321911251,7.134332579,0.666751523,0.6655318729999999,0.988448001,6600000
18757,16455,2014-03-25,100,63.0,4.0,22.0,1.0,2000.0,4.0,10.0,3.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,14.82781946,3.219754211,2.857163327,16.15214569,0.661857781,0.661857781,0.349621821,2000000
16297,11002,2013-10-04,44,18.0,7.0,16.0,1.0,2005.0,1.0,11.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,8.928559338,2.048367788,0.661767808,10.80930064,0.8112419059999999,0.7328405720000001,0.2093949819999999,7850000
22137,23708,2014-10-18,36,21.0,3.0,9.0,1.0,1978.0,1.0,6.0,2.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,14.76177573,1.634932154,0.496525367,12.1945886,2.654871069,2.207822459,1.79892784,2000000
22859,25264,2014-11-25,44,20.0,10.0,12.0,1.0,1986.0,1.0,8.0,3.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,9.821879567,1.823547113,0.998698373,9.821628849,1.012740261,0.815435932,1.074769266,7300000
20036,19222,2014-06-02,39,20.0,1.0,12.0,1.0,1981.0,1.0,8.0,3.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,14.26999761,1.141125831,3.210390605,13.90481775,1.133011154,1.083794309,3.236443275,6900000
20714,20740,2014-07-10,89,59.0,4.0,8.0,2.0,1955.0,3.0,10.0,3.0,Horoshevskoe,8568431.188,56535,3,0,10,no,no,80791,9054,34328,13153,7.548152607,1.7811298219999998,0.310204813,6.772986241,0.484049107,0.484049107,2.704965006,17500000
17625,13994,2014-01-22,38,19.0,7.0,17.0,1.0,1985.0,1.0,8.0,2.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,15.60795519,2.245762543,3.485407315,17.07956297,1.013083358,1.013083358,1.196427939,2000000
22093,23621,2014-10-16,73,45.0,1.0,17.0,1.0,2007.0,3.0,10.0,3.0,Severnoe,10416574.64,27992,0,0,1,no,no,122873,5238,19539,3215,20.23264879,0.395436384,0.171855402,17.1603926,7.560055492,7.183821192000001,5.3017724930000005,9000000
22647,24800,2014-11-17,76,44.0,19.0,22.0,4.0,1986.0,3.0,10.0,3.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,15.82211665,2.199842916,5.892990245,18.01256716,1.220361274,1.251723293,2.071281939,2000000
21793,22954,2014-09-26,53,32.0,2.0,16.0,1.0,1978.0,2.0,9.0,3.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,17.60163678,0.6534073020000001,4.88475373,21.42420352,1.680983329,1.64914321,0.616679028,8550000
22770,25065,2014-11-21,61,61.0,4.0,17.0,1.0,2015.0,2.0,0.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,21.90579236,2.808076717,1.727223335,25.69946149,1.722233308,1.722233308,9.036942213,7669451
22612,24730,2014-11-13,51,30.0,8.0,16.0,1.0,1981.0,2.0,8.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,15.70711209,0.629828853,5.759885706,24.49344324,2.074682372,1.834143409,1.584494433,9500000
17154,12944,2013-12-10,59,33.0,14.0,16.0,1.0,1979.0,2.0,10.0,2.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,14.29774145,1.369107986,2.151930421,13.37108689,1.907520966,1.620151727,2.790047598,11350000
16282,10963,2013-10-03,59,43.0,9.0,9.0,4.0,1972.0,3.0,6.0,2.0,Severnoe Butovo,8889466.752,90114,2,0,8,no,no,78616,10562,65270,14282,19.19976753,0.334832233,2.15445555,20.76805133,0.953585154,0.913895179,2.6499344540000003,7900000
22219,23868,2014-10-23,36,19.0,8.0,12.0,5.0,1969.0,1.0,10.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,5.553949451,0.129694341,0.161232296,7.679432423,0.253016676,0.253016676,3.660686497,6500000
23549,26693,2014-12-17,58,38.0,5.0,9.0,1.0,1973.0,3.0,6.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,4.63811264,0.587162469,0.345561786,3.62808982,3.216974133,2.916107357,2.456433537,3000000
20964,21221,2014-08-01,67,46.0,13.0,16.0,5.0,1983.0,3.0,7.0,3.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,12.01342389,2.290763975,0.7943445020000001,9.341610861,1.601951521,1.601951521,3.675797232,11700000
19070,17116,2014-04-08,76,50.0,7.0,13.0,2.0,1957.0,3.0,8.0,2.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,5.199528505,0.193014361,0.203091037,7.036628005,0.521567369,0.470737951,3.398382373,12900000
20592,20481,2014-06-30,37,19.0,6.0,16.0,1.0,1990.0,1.0,9.0,3.0,Juzhnoe Medvedkovo,3879802.193,81980,0,0,3,no,no,27992,10412,52793,18775,13.08311552,2.710075825,1.4390663419999998,10.34773361,1.049470909,1.026900884,2.4805441740000003,7200000
20760,20854,2014-07-15,56,56.0,16.0,17.0,1.0,2013.0,2.0,10.0,1.0,Poselenie Shherbinka,7878765.472999999,32241,0,0,1,no,no,39873,4207,20445,7589,28.15157234,1.921730588,1.133269037,29.50249497,7.452168749,7.468866947,9.849306808,4232050
16845,12257,2013-11-18,46,29.0,4.0,9.0,1.0,1975.0,2.0,6.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,12.77600559,3.429381174,1.121727346,11.67767927,0.940234157,0.944554782,2.619539179,6800000
18821,16588,2014-03-26,61,33.0,6.0,17.0,1.0,2008.0,2.0,11.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,27.28620757,0.6849220429999999,1.225852248,29.79775108,13.48845141,7.436574536,8.303510325,7150000
24749,29152,2015-04-16,44,28.0,1.0,9.0,1.0,1972.0,2.0,6.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.62182892,0.136684686,1.448283095,12.90500693,3.540363616,3.374336083,2.011040839,6500000
25253,30381,2015-06-23,53,30.0,4.0,14.0,1.0,1989.0,2.0,8.0,3.0,Novo-Peredelkino,8591335.051,111023,3,0,1,no,no,132349,12244,81271,17508,20.09143576,3.59808754,1.261719723,24.21613929,0.827928702,0.827928702,7.736203492,7850000
24630,28907,2015-04-06,65,1.0,5.0,20.0,1.0,2015.0,2.0,1.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,21.90579236,2.808076717,1.727223335,25.69946149,1.722233308,1.722233308,9.036942213,9011528
19161,17308,2014-04-12,38,38.0,11.0,17.0,4.0,2015.0,1.0,8.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,3.776835959,4.317743898,4268000
22209,23847,2014-10-22,40,40.0,11.0,17.0,1.0,2016.0,1.0,1.0,1.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,16.95715522,1.7945698019999998,0.8744451190000001,20.07121948,2.037572376,2.037572376,4.687054293,4754225
23358,26287,2014-12-11,42,27.0,2.0,5.0,1.0,1965.0,2.0,5.0,2.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,10.58663093,1.803372685,0.992749857,10.84936101,0.7135415890000001,0.7135415890000001,0.393578892,7700000
15742,9090,2013-07-10,56,39.0,1.0,8.0,2.0,1961.0,3.0,5.0,3.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,10.63179638,2.33564705,1.398184338,10.13597224,1.942576084,1.936913461,0.826959468,1400000
22975,25485,2014-11-28,26,13.0,2.0,9.0,2.0,1968.0,1.0,6.0,3.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,15.71220504,2.150709901,0.7072047990000001,14.95590616,0.97904525,0.972021171,2.5631181,5000000
17430,13589,2014-01-09,41,17.0,16.0,25.0,1.0,2010.0,1.0,10.0,3.0,Chertanovo Central'noe,6879019.637999999,112221,0,0,6,no,no,111874,16719,68254,27248,15.26871152,1.990423482,3.2796790660000004,16.91758331,2.085077369,2.074551935,3.439299979,3000000
16677,11906,2013-11-07,28,14.0,5.0,12.0,1.0,2000.0,1.0,5.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.922769100000004,2.727497151,0.673634062,25.58932112,1.134168683,1.134168683,5.912532289,2000000
23678,26937,2014-12-20,48,31.0,7.0,12.0,1.0,1967.0,2.0,8.0,2.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,8.937367826000001,0.6779943429999999,0.70530324,8.709216474,0.670343844,0.664244865,1.26758533,8400000
25174,30158,2015-06-06,59,59.0,9.0,17.0,1.0,2016.0,2.0,10.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.73525569,4.586082038,1.266142006,29.25445952,2.436882294,2.436882294,7.576225387,6799651
17565,13893,2014-01-20,37,37.0,12.0,17.0,1.0,1998.0,1.0,8.0,2.0,Troparevo-Nikulino,11275073.5,112804,1,1,9,no,no,113897,14587,68234,29983,12.51746289,2.008843923,2.129521965,13.94255062,1.234516865,1.234516865,1.281064646,7000000
16294,10994,2013-10-04,39,37.0,11.0,12.0,6.0,2015.0,1.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.5338708,14.3385449,13.31457522,14.20739023,2675843
18762,16468,2014-03-25,35,18.0,5.0,9.0,2.0,1977.0,1.0,7.0,2.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,10.20309412,0.3606632489999999,2.386974931,9.927884446,1.40785262,1.40785262,1.041748679,6500000
15776,9355,2013-07-19,57,31.0,18.0,22.0,5.0,1987.0,2.0,9.0,3.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,14.46384909,1.122385869,0.95465994,13.33865317,1.477933718,1.204324063,2.413239991,9550000
16125,10576,2013-09-18,78,78.0,20.0,25.0,1.0,2013.0,3.0,1.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,23.37369741,0.4786231079999999,3.673876085,30.92768742,6.732361525,5.700245301,9.301083997,6236270
16454,11359,2013-10-18,41,23.0,7.0,14.0,1.0,1972.0,2.0,5.0,2.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,13.21414702,2.6955297610000004,0.0525567179999999,11.57035024,0.644141951,0.644141951,0.305871312,6800000
17895,14562,2014-02-04,40,39.0,14.0,14.0,1.0,1988.0,1.0,8.0,2.0,Novo-Peredelkino,8591335.051,111023,3,0,1,no,no,132349,12244,81271,17508,19.76777845,2.768104218,0.931483081,23.86568807,1.417291301,1.417291301,6.945031301,5350000
18331,15490,2014-02-27,37,18.0,6.0,16.0,1.0,1998.0,1.0,7.0,3.0,Shhukino,7963518.819,105663,3,0,7,no,yes,166803,14588,64875,26200,10.7977691,2.3723316480000003,0.8111493129999999,9.647284165,0.585253378,0.585253378,1.256880751,2000000
23328,26233,2014-12-11,43,31.0,1.0,5.0,1.0,1961.0,2.0,6.0,2.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,11.35453595,3.409357387,0.880898725,9.923488808,1.395889974,1.20887158,1.63719757,6500000
19509,18075,2014-04-30,31,18.0,2.0,5.0,2.0,1960.0,1.0,5.0,2.0,Timirjazevskoe,10508030.1,81887,2,0,5,no,no,57107,11205,52030,18652,10.10021876,0.156972916,0.078964496,6.354011131,0.867627611,0.867627611,0.394191211,5300000
18752,16446,2014-03-24,32,18.0,5.0,9.0,1.0,1974.0,1.0,6.0,3.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,15.11427525,3.372592554,2.231672314,15.50581794,1.751901594,1.751901594,1.678521217,5250000
24854,29386,2015-04-24,41,37.0,18.0,25.0,1.0,2016.0,1.0,1.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.94890404,1.250605833,0.83009359,15.9554881,1.0503611000000002,0.943533087,4.791516495,6685154
18720,16383,2014-03-22,50,29.0,1.0,14.0,1.0,1992.0,2.0,8.0,2.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,16.9334225,0.291262875,0.2470837289999999,14.27298327,0.731743936,0.598300711,3.78697118,7700000
24263,28146,2015-03-02,45,28.0,11.0,12.0,5.0,1967.0,2.0,5.0,3.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,15.5269112,1.419975461,0.564623388,12.11224752,3.336434444,3.0302265810000004,1.837417981,7300000
17944,14660,2014-02-06,87,85.0,7.0,17.0,1.0,1998.0,3.0,12.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,19.77455604,2.884737022,2.285883803,17.74463547,1.250791701,1.230057126,6.615772149,13900000
22986,25504,2014-11-29,34,20.0,3.0,9.0,2.0,1975.0,2.0,6.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.47254868,0.298664879,0.8434969090000001,14.34046752,1.99869968,1.99869968,2.474540041,6000000
20021,19177,2014-05-31,58,41.0,5.0,5.0,1.0,1963.0,3.0,5.0,3.0,Metrogorodok,27456466.68,36154,0,0,0,no,no,103746,4741,22573,8840,11.69342816,3.41579526,1.027332071,9.654253843,2.475165092,2.475165092,1.63388145,7500000
21337,21953,2014-08-27,44,42.0,5.0,23.0,1.0,2017.0,1.0,1.0,1.0,Presnenskoe,11638050.15,123280,2,1,5,no,no,57999,14906,75357,33017,4.265688358999999,0.768375363,0.809688922,3.644636516,1.455347933,1.415052739,0.8462045290000001,12775022
16433,11316,2013-10-17,51,33.0,7.0,9.0,1.0,1974.0,3.0,6.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.55732703,1.336482708,1.819277071,14.10194576,1.720269969,0.989352885,0.847643499,7600000
17621,13990,2014-01-22,38,19.0,14.0,14.0,1.0,1976.0,1.0,9.0,3.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,13.3116797,0.422830447,0.532214716,15.06648445,2.039152297,2.039152297,2.442019288,5350000
20800,20926,2014-07-17,59,33.0,11.0,17.0,1.0,1994.0,2.0,10.0,3.0,Timirjazevskoe,10508030.1,81887,2,0,5,no,no,57107,11205,52030,18652,8.719078161,0.362744336,0.417452923,4.905104774,1.385346308,1.385346308,1.573783464,12250000
21810,22984,2014-09-27,53,32.0,14.0,16.0,1.0,1976.0,2.0,9.0,2.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,16.48804362,1.7605285590000002,3.881099542,17.884625699999997,0.364390473,0.364390473,2.033637807,8200000
25181,30175,2015-06-08,58,58.0,16.0,25.0,1.0,2016.0,2.0,10.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,9012409
19141,17256,2014-04-10,52,28.0,3.0,16.0,1.0,1977.0,2.0,10.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,15.0501209,0.561686024,2.797219605,13.02365744,3.082769812,3.212422259,2.923446013,7900000
16217,10799,2013-09-27,37,18.0,8.0,17.0,1.0,2007.0,1.0,7.0,3.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,12.79099306,0.140924769,0.912792237,9.157648705,1.264409235,0.605960918,2.164118606,1200000
18722,16386,2014-03-22,58,32.0,6.0,14.0,1.0,1995.0,2.0,10.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,15.18359415,1.432193254,0.934026483,18.59725952,0.0529531659999999,0.0529531659999999,4.290088041000001,8300000
21210,21665,2014-08-19,37,19.0,5.0,16.0,1.0,1984.0,1.0,9.0,2.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,19.19859447,0.524125863,0.263395757,20.05334069,5.956633463999999,6.11612033,2.46144516,4900000
16832,12228,2013-11-16,54,28.0,6.0,6.0,2.0,1911.0,2.0,7.0,2.0,Jakimanka,4800968.266,26578,1,1,5,no,no,102726,3639,16642,6297,0.7763567859999999,3.770463048,2.090902571,2.955675758,1.040528202,0.822103613,2.106662415,14900000
23778,27164,2014-12-26,41,19.0,12.0,12.0,1.0,1972.0,1.0,12.0,3.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,12.16017888,1.607958014,1.212568316,12.02755203,0.7036496259999999,0.48792586,1.163295512,7300000
25092,29971,2015-05-27,47,47.0,17.0,25.0,1.0,2015.0,1.0,10.0,1.0,Filevskij Park,9629358.472,89467,3,0,6,no,no,112804,8294,65115,16058,6.514713376,1.412825045,0.042635682,7.586885057999999,2.117111901,2.083685484,0.7408695390000001,9967558
22178,23785,2014-10-21,30,18.0,1.0,5.0,2.0,1965.0,1.0,5.0,2.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,17.10270086,2.175666698,0.3163282169999999,19.68155847,5.751668506000001,5.74510436,1.5854142130000002,4300000
24763,29177,2015-04-16,50,33.0,3.0,9.0,1.0,1978.0,3.0,6.0,2.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,15.10431504,3.096211592,5.394288281000001,16.89534934,2.612229167,1.648844405,2.114934114,8300000
18029,14870,2014-02-11,90,90.0,9.0,9.0,2.0,2014.0,2.0,1.0,1.0,Izmajlovo,15045565.2,102828,6,0,6,no,no,122862,10988,65499,26341,10.48800676,3.669179113,1.056147197,9.119672392,1.925655763,1.786701396,1.973508908,17701164
20391,20024,2014-06-24,44,29.0,5.0,5.0,2.0,1960.0,2.0,5.0,3.0,Jaroslavskoe,8338438.453,94236,1,1,3,no,no,81980,14309,58882,21045,15.06510547,0.30438508,0.253245743,11.53014466,6.552215754,6.611773486000001,1.903313096,5600000
23557,26710,2014-12-17,38,20.0,11.0,22.0,1.0,1991.0,1.0,10.0,2.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.59689251,3.29593106,1.007562366,8.851979709,1.000053321,1.000053321,2.424595411,1000000
18252,15328,2014-02-24,39,23.0,11.0,12.0,1.0,1970.0,2.0,6.0,2.0,Nizhegorodskoe,7506452.02,43795,0,0,6,no,no,19940,5291,29660,8844,5.616879595,0.7266829859999999,0.224570466,5.743075397,2.684848306,2.666141075,0.525066249,6600000
24468,28569,2015-03-24,57,38.0,9.0,9.0,1.0,1977.0,3.0,5.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.84817301,1.209708926,2.156462737,17.69787662,1.626949473,1.461492405,2.897803495,8050000
22325,24083,2014-10-29,55,54.0,9.0,1.0,1.0,2015.0,2.0,1.0,1.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.447341635,3.007355804,1.7348598080000002,12.28698104,2.18755877,2.111609809,2.084815908,9186016
23260,26090,2014-12-09,63,63.0,8.0,17.0,6.0,2016.0,2.0,9.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.2224338,2.959485178,1.686871253,26.0543435,2.0771153140000003,2.0771153140000003,9.417805549,7265822
16111,10537,2013-09-16,43,27.0,1.0,5.0,2.0,1965.0,2.0,5.0,3.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,10.16762732,2.192495108,0.615843536,10.68374317,1.0402311709999998,1.0402311709999998,0.8034485709999999,5600000
17383,13462,2013-12-26,60,33.0,10.0,17.0,1.0,1985.0,2.0,10.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.68475055,3.668510639,1.198975754,12.99334229,0.928354068,0.7646536079999999,0.71172234,13000000
18094,15013,2014-02-14,41,30.0,3.0,5.0,5.0,1963.0,2.0,5.0,2.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,7.728183827,0.233482998,0.454649217,6.667602514,0.815130747,0.7626980329999999,1.846613445,6600000
22766,25046,2014-11-21,58,33.0,4.0,22.0,1.0,1992.0,2.0,10.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,15.00061063,0.205382826,2.660162752,12.4790029,2.582671517,2.505020238,2.600709773,10150000
21408,22107,2014-09-02,31,31.0,2.0,15.0,2.0,2015.0,1.0,1.0,1.0,Horoshevskoe,8568431.188,56535,3,0,10,no,no,80791,9054,34328,13153,6.2863669920000005,0.7699412529999999,1.897007502,4.011111992,1.929958952,1.664712494,3.221866907,5204745
22428,24284,2014-11-01,51,30.0,9.0,17.0,1.0,1997.0,2.0,8.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.21591354,0.31282481,0.842606367,14.98124044,1.109097493,1.109097493,3.90709638,8300000
19398,17817,2014-04-24,63,1.0,5.0,5.0,2.0,2014.0,2.0,1.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.59597356,4.540853936,1.128409282,29.07249357,2.254916339,2.254916339,7.436486793999999,6550000
22118,23670,2014-10-17,39,24.0,3.0,9.0,2.0,1965.0,2.0,6.0,3.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,8.777580521,1.614996444,0.172300919,9.868981786,2.516375406,2.594193931,3.874874589,6900000
18287,15409,2014-02-25,38,19.0,12.0,14.0,1.0,1998.0,1.0,8.0,3.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.53349076,0.749374565,1.84343894,19.46660952,1.794787893,1.697934901,3.330567614,6100000
20864,21054,2014-07-23,39,17.0,12.0,14.0,1.0,2008.0,1.0,8.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.13600162,1.007525742,0.387802435,23.67333155,1.930869309,1.930869309,4.050212795,5800000
21506,22315,2014-09-08,32,21.0,1.0,9.0,5.0,1963.0,1.0,5.0,2.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,12.39946984,2.509719236,1.377787726,10.34463657,0.929078375,0.787434877,2.091927701,990000
21751,22838,2014-09-24,56,35.0,3.0,8.0,2.0,1959.0,2.0,8.0,2.0,Dorogomilovo,7798452.185,67710,1,0,4,no,no,21040,5739,43413,18558,5.780324275,0.305615512,0.387408285,5.931197991,0.942693313,0.756604767,1.541059595,12800000
21777,22891,2014-09-24,55,29.0,15.0,16.0,1.0,2011.0,2.0,10.0,3.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,13.55743338,0.124273364,1.050800712,11.37702017,3.535225624,3.535225624,1.629043429,2000000
16956,12516,2013-11-26,45,28.0,4.0,14.0,5.0,1973.0,2.0,5.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,9.824262341,3.063140927,0.536325311,11.66924768,1.329446951,1.329446951,1.045435723,6400000
25182,30176,2015-06-08,49,22.0,17.0,17.0,1.0,1973.0,2.0,6.0,2.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,8.521483238,2.272559767,0.428572106,8.929140036,1.349611874,0.014719178,2.689761595,10000000
